148	0.9462
149	0.6323
150	0.4200
151	3.0903
152	1.4071
153	10.1342
154	1.5782
155	2.9505
156	2.3077
157	14.1282
158	0.1957
159	1.4227
160	2.0562
161	4.0482
162	2.9684
163	1.2494
164	8.5757
165	2.0278	Unexpected token: "cancer"
166	0.8305
167	7.4602
168	2.8706
169	0.6353
170	0.5646
171	5.6999
172	5.2154
173	3.3251
174	2.0143
175	0.1659
176	2.2426
177	1.0486
178	3.8860
179	1.4588
180	3.9009
181	1.0186
182	0.3528
183	1.4041
184	3.6688
185	2.6118
186	1.9432
187	41.0147
188	11.2809
189	3.5359
190	0.6770
191	14.7805
192	7.0917
193	19.5494
194	8.7829
195	7.1088
196	4.8063	Unexpected token: "suffering"
197	1.8255
198	10.3038
199	2.2988
200	4.2876
201	0.4725
202	0.1645
203	7.9498
204	2.8413
205	13.7615
206	29.8136
207	1.5279
208	1.9034
209	1.8177
210	2.1365
211	3.6105
212	0.5323
213	29.0435
214	4.0306
215	4.9897
216	23.8848
217	3.3266
218	8.4086
219	3.5064
220	1.4600
221	5.2014
222	4.4080
223	10.0214
224	6.9560
225	1.3677
226	4.8066
227	4.6190
228	16.6692
229	8.3453
230	1.9247
231	0.4979
232	0.8119
233	129.5173
234	13.0991
235	16.2992
236	4.9416
237	1.0570
238	19.0207
239	0.6664
240	8.4424
241	1.1723
242	6.2493
243	0.1159
244	0.0563
245	8.5597
246	11.0041
247	16.9780
248	36.8985
249	15.5969
250	0.1747
251	0.8253
252	0.1560
253	1.3851
254	0.3030
255	0.7750
256	0.6345
257	2.2795
258	0.5814
259	0.6943
260	0.4401
261	2.4902
262	1.9281
263	2.4762
264	0.7943
265	3.8568
266	1.9531
267	2.0655
268	0.2347
269	0.0337
270	0.6610
271	1.5131
272	1.9146
273	0.2321
274	0.3782
275	0.6951
276	0.6546
277	1.2763
278	1.6629
279	0.7722
280	0.2876
281	2.4111
282	0.4297
283	0.7895
284	0.3797
285	1.2235
286	10.9807
287	0.8889
288	0.5575
289	6.8654
290	0.2700
291	0.7736
292	2.8039
293	0.2488
294	0.9085
295	0.4465
296	1.9583
297	0.1145
298	0.2448
299	2.2618
300	1.1680
301	0.1454
302	8.9197
303	1.2569
304	3.9677
305	0.1128
306	4.9442
307	0.3047
308	1.0147
309	0.1042
310	0.3946
311	0.3525
312	0.8392
313	3.8461
314	2.1546
315	0.4902
316	3.1457
317	0.5991
318	4.2724
319	0.7511
320	1.6204
321	1.1512
322	0.9286
323	1.5487
324	0.8748
325	1.1229
326	0.2871
327	0.9758
328	2.5090
329	1.2784
330	0.0993
331	0.4072
332	1.4011
333	1.3679
334	0.6305
335	1.0745
336	1.8603
337	1.4163
338	0.3206
339	0.4776
340	1.6740
341	0.0673
342	0.1966
343	0.7726
344	0.7632
345	3.0948	Unexpected token: "match"
346	0.4135
347	0.1993
348	1.3314
349	0.9176
350	8.0423
351	5.3246
352	8.0365
353	1.5686
354	1.4116
355	24.4470
356	1.6241
357	2.5442
358	3.2946
359	8.7232
360	1.0660
361	2.3239
362	11.4888
363	0.0782
364	2.8447
365	3.6498
366	3.1906
367	0.4732
368	5.7233
369	0.3734
370	20.4904
371	3.1511
372	1.7273
373	4.4327
374	2.5230
375	3.2236
376	9.8517
377	2.6674
378	2.9995
379	6.4848
380	1.6232
381	1.1340
382	3.2649
383	8.5431
384	3.2980
385	0.2285
386	1.7544
387	0.8055
388	5.1987	Unexpected token: "circulate"
389	0.7210
390	4.6193
391	4.5523
392	5.5807
393	1.6583
394	2.4490
395	5.0251
396	1.8691
397	6.5009
398	4.9427
399	0.0549
400	0.0607
401	1.8048
402	3.1997
403	12.3877
404	3.0274
405	2.8687
406	34.6491
407	4.5603
408	4.7220
409	15.7666
410	4.6405
411	2.8706
412	2.6662
413	4.2123
414	2.5051
415	9.0345
416	6.6491
417	1.8861
418	25.9090
419	1.4999
420	2.9928
421	11.2304
422	1.6084
423	4.5292
424	3.1205
425	3.0939
426	14.2827
427	11.7155
428	0.1642
429	1.0564
430	9.3830
431	26.1362
432	5.6470
433	2.2250
434	4.4269
435	1.9155
436	0.2918
437	5.1242
438	1.2636
439	2.0167
440	11.1271
441	10.7799
442	5.8941
443	1.0520
444	21.2156
445	29.5580
446	14.3943
447	2.8869
448	20.0498
449	5.7880
450	9.0583
451	0.2267
452	0.2390
453	7.9236
454	3.9778
455	3.8509
456	4.6703
457	0.9028
458	4.5285
459	7.8226
460	1.3351
461	8.1543
462	2.9094
463	3.0280
464	10.6191
465	7.2377
466	0.2397
467	4.3946
468	3.4049
469	3.0335
470	0.8667
471	1.9105
472	7.9546
473	2.2678
474	13.8499
475	4.5256	Unexpected token: """
476	6.9865
477	1.9652
478	1.5724
479	27.2229
480	4.2286
481	0.5721
482	17.0128
483	1.1492
484	1.2583
485	8.9461
486	4.9141
487	2.8655
488	4.0022
489	5.4604
490	2.8767
491	1.0447
492	6.2671
493	5.1472
494	1.9140
495	9.5823
496	6.5054
497	2.8197
498	0.6737
499	3.1728
500	0.6804
501	2.5265
502	4.1592
503	3.5949
504	0.1735
505	0.9457
506	1.9886
507	5.8985
508	1.7004
509	0.6996
510	0.6447
511	7.3053
512	1.1383
513	7.1592
514	4.9885
515	6.8698
516	0.2069
517	3.8163
518	5.9280
519	1.6878
520	2.3141
521	7.0544
522	1.1069
523	1.5982
524	3.2848
525	0.1266
526	0.6015
527	0.8932
528	2.2323
529	1.0707
530	16.2415
531	0.4727
532	18.8712
533	37.3472
534	2.8673
535	0.6719
536	1.6646
537	2.8740
538	6.5298
539	1.8032
540	0.2355
541	2.7603
542	0.2040
543	0.0080
544	3.2487
545	2.0372
546	17.7176
547	2.2556
548	8.2405
549	2.9289
550	1.1300
551	15.0211
552	0.2741
553	3.2319
554	2.8616
555	1.3072
556	4.7425
557	3.4845
558	3.3722
559	10.9820
560	2.1877
561	3.6876
562	3.6654
563	0.3716
564	4.2361
565	5.4143
566	11.3036
567	0.6768
568	7.8625
569	0.9730
570	7.4435
571	0.5618
572	12.9154
573	34.6056
574	0.6565
575	1.7867
576	2.6185
577	2.8813
578	4.4764
579	0.9561
580	1.5826
581	1.6119
582	0.0757
583	2.5438
584	2.3001
585	11.5148
586	1.8977
587	11.2764
588	3.8697
589	0.8482
590	1.3953
591	4.9562
592	6.0243
593	2.6841
594	3.2775
595	2.6937
596	2.7314
597	8.6114
598	1.4751
599	5.7258
600	2.6671
601	1.8445
602	6.6947
603	2.1911
604	5.8417
605	4.6862
606	1.0281
607	3.0571
608	3.5264
609	21.0507
610	0.6986
611	13.1555
612	0.3670
613	15.4140
614	4.8804
615	3.3973
616	2.1897
617	0.5531
618	0.8139
619	5.0424
620	1.8379
621	1.7754
622	2.6957
623	0.2169
624	3.1971
625	3.3462
626	3.0219
627	2.8784
628	8.4452
629	2.6539
630	1.2010
631	4.3402
632	5.6132
633	1.9980
634	10.0639
635	5.7412
636	8.8704
637	21.3904
638	8.4947
639	3.1744
640	0.9074
641	3.1923
642	20.2902
643	12.7600
644	11.9988
645	5.9672
646	4.5113
647	3.0975
648	15.1610
649	8.5634
650	2.7335
651	2.2958
652	0.6490
653	1.0680
654	4.2001
655	1.3788
656	2.6720
657	1.6732
658	1.8809
659	12.1740
660	1.2677
661	0.6851
662	6.2176
663	1.3492
664	21.9160
665	1.2950
666	3.8912
667	4.0709
668	0.0909
669	5.2668
670	2.0662
671	4.7991
672	6.5338
673	4.7862
674	9.9291
675	13.4557
676	4.1657
677	2.4464
678	1.1506
679	4.4217
680	17.6189
681	0.3473
682	1.4440
683	38.7532
684	0.8727
685	0.2158
686	6.8388
687	4.9382	Unexpected token: """
688	2.2727
689	1.3988
690	0.8746
691	5.2152
692	1.0378
693	2.6029
694	1.3303
695	2.9720
696	4.1595
697	3.4769
698	0.1311
699	4.5463
700	0.6000
701	4.7133
702	1.7673
703	0.1216
704	1.7940
705	1.4486
706	6.4398
707	2.5920
708	1.1558
709	2.6396
710	0.1016
711	0.7699
712	4.5095
713	5.9597
714	6.9062
715	4.8615
716	0.2909
717	4.1574
718	4.1232
719	0.6762
720	2.5344
721	31.2217
722	1.5557
723	3.3769
724	38.1155
725	4.0386
726	3.1794
727	22.4560
728	1.7900
729	0.2262
730	12.8206
731	46.4115
732	6.2602
733	3.4257
734	1.9553
735	1.6035
736	6.0793
737	8.8810
738	9.2520
739	1.8687
740	7.7793
741	1.0765
742	14.0187
743	1.5675	Unexpected token: "12.39"
744	7.8576
745	26.4192
746	4.2807
747	15.8215
748	0.2980
749	8.8295
750	7.1901
751	0.5701
752	3.8623
753	7.9046
754	0.4800
755	1.0668
756	6.9809
757	2.4729
758	6.6595
759	5.0086
760	13.5350
761	1.4788
762	5.7056
763	1.2377
764	1.8147
765	0.4979
766	0.0336
767	2.1342
768	13.2168
769	34.1963
770	3.6289
771	5.7248
772	1.5432
773	1.8037
774	6.6423
775	10.9575
776	15.2737
777	7.0144
778	2.9996
779	8.9163
780	16.8546
781	3.2700
782	7.9889
783	0.4564
784	6.7225
785	2.6773
786	13.8674
787	4.2997
788	1.9433
789	3.7289
790	1.3675
791	0.8483
792	0.8944
793	5.9828
794	6.4688
795	15.8800
796	5.4091
797	3.2761
798	4.6651
799	0.3510
800	1.7313
801	0.9665
802	0.2162
803	0.9108	Unexpected token: "detect"
804	3.1986
805	0.5177
806	8.4058
807	1.4831
808	3.1130
809	0.6309
810	2.7261
811	1.8703
812	1.4278
813	4.8847
814	1.8796
815	1.0440
816	3.6899
817	18.2286
818	1.6158
819	3.2396
820	0.7056
821	7.1295
822	0.8419
823	0.5366
824	2.8229
825	0.8344
826	6.9474
827	2.5289
828	4.9567
829	26.2289
830	9.7278
831	2.2056	Unexpected token: "not"
832	4.1357
833	0.1197
834	1.0966
835	5.9411
836	2.0270
837	2.4638
838	0.3143
839	42.6736
840	4.5533
841	0.2728
842	3.5353
843	1.1380
844	17.0771
845	1.1278
846	5.3670
847	0.6196
848	2.5090
849	6.0598
850	0.6492
851	9.2948
852	3.3028
853	2.0215
854	1.7363
855	4.0393
856	4.6563
857	2.7637
858	2.3120
859	1.3775
860	2.1031
861	0.8450
862	1.2949
863	0.6143
864	0.9280
865	0.4279
866	2.4256
867	4.0107
868	2.1012
869	4.7478
870	3.6755
871	1.4361
872	4.2045
873	0.5672
874	1.0117
875	4.3492
876	1.2771
877	0.7033
878	0.9970
879	1.6756
880	0.6807
881	3.4484
882	3.6920
883	0.3599
884	2.4087
885	1.3835
886	0.1902
887	1.2985
888	0.8607
889	0.6581
890	1.8579
891	1.4561
892	1.5093
893	1.1835
894	2.4762
895	0.3115
896	0.4796
897	0.9291
898	0.1301
899	6.0564
900	1.6496
901	0.8067
902	0.5946
903	0.7200
904	0.2373
905	1.4914
906	4.1486
907	1.4008
908	4.2803
909	1.4909
910	0.5907
911	0.8136
912	1.8050
913	6.3396
914	0.4027
915	0.2209
916	0.1257
917	0.4637
918	0.4291
919	5.0383
920	0.3097
921	14.0864
922	0.4398
923	5.6392
924	0.5792
925	1.9332
926	0.6249
927	2.1572
928	2.8716
929	0.2201
930	1.6227
931	0.2749
932	0.1855
933	0.1267
934	1.0207
935	2.8020
936	3.1808
937	0.1286
938	1.8349
939	0.8239
940	4.4301
941	1.6537
942	0.6693
943	0.7681
944	2.9957
945	1.1340
946	1.8979
947	0.2974
948	0.1280
949	21.1201
950	1.5020
951	0.9235
952	0.5821
953	0.8307
954	5.4317
955	1.4911
956	0.6060
957	0.8553
958	1.3488
959	0.5878
960	3.3461
961	0.7969
962	0.9751
963	0.1588
964	1.6291
965	1.6404
966	1.2152
967	0.5563
968	0.4048
969	0.1092
970	0.9140
971	1.9962
972	0.8354
973	1.5761
974	4.4693
975	0.6862
976	7.4591
977	0.1095
978	2.1696
979	3.8005
980	15.7294
981	0.9272
982	4.2304
983	0.1039
984	2.4414
985	1.9910
986	9.6927
987	3.4610
988	3.3248
989	4.3178
990	4.8204
991	0.9907
992	1.1545
993	1.2597
994	1.2885
995	3.1514
996	6.1043
997	0.7075
998	19.7936
999	1.0509
1000	5.4189
1001	0.4169
1002	9.2148
1003	1.5840
1004	3.6625
1005	2.5251
1006	1.5284
1007	3.3859
1008	6.5411	Unexpected token: """
1009	21.0271
1010	0.1518
1011	1.0972
1012	5.1749
1013	7.3252
1014	4.3852
1015	3.1598
1016	5.6433
1017	5.8944
1018	1.9001
1019	8.9225
1020	3.8516
1021	0.1427
1022	0.8317
1023	6.3641
1024	13.4963
1025	1.6433
1026	5.5547
1027	0.7630
1028	26.7264
1029	0.5452
1030	1.1295
1031	2.3326
1032	2.1776
1033	5.6511
1034	3.1864
1035	1.1078
1036	21.1388
1037	3.0708
1038	2.2194
1039	2.2011
1040	16.0723
1041	1.3896
1042	0.2113
1043	4.5302
1044	1.4338
1045	0.1539
1046	0.3028
1047	2.5356
1048	0.4725
1049	5.9319	Unexpected token: "enforce"
1050	1.0387	Unexpected token: """
1051	4.7335
1052	1.3224
1053	1.9539
1054	1.1314
1055	3.2644
1056	2.1507
1057	0.0693
1058	3.3615
1059	4.8637
1060	1.4324
1061	0.7977
1062	2.1148
1063	3.1951
1064	1.7445
1065	2.0038
1066	2.4690
1067	1.4678
1068	0.1660
1069	8.6481
1070	3.0846
1071	2.6438
1072	0.8908
1073	0.8318
1074	2.2758
1075	1.9863
1076	3.5426
1077	0.0501
1078	5.0221
1079	2.4994
1080	2.6115
1081	2.0279
1082	0.9164
1083	4.4955
1084	1.3792
1085	1.4322
1086	1.4225
1087	0.7333
1088	0.0473
1089	1.6486
1090	1.8741
1091	6.6217
1092	2.2492
1093	1.2546
1094	2.8288
1095	8.2946
1096	7.0771
1097	0.3005
1098	3.7144
1099	8.4756
1100	9.8132
1101	0.8424
1102	1.8141
1103	4.6726
1104	3.8664
1105	3.2594
1106	0.9235
1107	1.7901
1108	0.7849
1109	9.4581
1110	2.2240
1111	1.2610
1112	1.7936
1113	26.4365
1114	3.0519
1115	4.5611
1116	0.1099
1117	1.8856
1118	21.9403
1119	11.9775
1120	4.1982
1121	1.7938
1122	1.5813
1123	1.5154
1124	1.0414
1125	3.0594
1126	0.2529
1127	11.2475
1128	0.6982
1129	2.9321	Unexpected token: "us"
1130	2.4345
1131	8.8494
1132	2.7232
1133	2.5560
1134	2.8001
1135	0.9256
1136	0.0641
1137	1.4380
1138	2.8906
1139	0.5978
1140	1.8903
1141	5.0052
1142	6.1918
1143	2.3762
1144	0.7254
1145	1.7802
1146	1.0535
1147	8.4444
1148	6.1486
1149	1.9186
1150	7.5974
1151	0.3758
1152	14.1060
1153	8.8415
1154	2.8782
1155	8.0747
1156	1.2723
1157	1.6193
1158	2.9644
1159	7.8732
1160	18.0758
1161	10.3299
1162	1.9961
1163	3.1855
1164	3.5366
1165	2.6001
1166	2.3100
1167	2.2148
1168	5.4154
1169	1.5526
1170	3.0276
1171	0.7272
1172	1.4899
1173	0.8755
1174	2.2529
1175	2.7998
1176	2.6113
1177	2.8931
1178	3.9088
1179	4.1302
1180	2.1135
1181	3.4075	Unexpected token: "discipline"
1182	0.2032
1183	15.4314
1184	2.7254
1185	0.5767
1186	0.8491
1187	0.1459
1188	2.1136
1189	1.5410
1190	3.9151
1191	4.9022
1192	5.6577
1193	5.0029
1194	4.1135
1195	0.1542
1196	16.5491
1197	4.6404
1198	0.9799
1199	3.0677
1200	5.5158
1201	6.1756
1202	2.1567
1203	2.2654
1204	1.8180
1205	3.7741
1206	1.7088
1207	2.7773
1208	1.6509
1209	1.3599
1210	1.5477
1211	0.7010
1212	1.2362
1213	0.7113
1214	7.4228
1215	1.5690
1216	7.0910
1217	3.7100
1218	3.0568
1219	11.1510
1220	2.3262
1221	3.1225
1222	2.8022
1223	2.1263
1224	0.6042
1225	5.0206
1226	3.8332
1227	2.7385
1228	3.0333
1229	1.4191
1230	3.1967
1231	0.5921
1232	1.7883
1233	4.6651
1234	2.6231
1235	2.4792
1236	1.9521
1237	2.5219
1238	4.2171
1239	0.7424
1240	3.1214
1241	15.3719
1242	0.5786
1243	0.8144
1244	0.3425
1245	1.4389
1246	3.1358
1247	5.3543
1248	4.9267
1249	1.6684
1250	13.1479
1251	14.3327
1252	5.3816
1253	3.9098
1254	0.9016
1255	17.8830
1256	4.8317
1257	0.5034
1258	6.4483
1259	7.0748
1260	3.9384
1261	6.6815
1262	0.7609
1263	9.2103
1264	1.3136
1265	122.3556
1266	1.5773
1267	14.3725
1268	0.2400
1269	7.1011
1270	2.3881
1271	5.9837
1272	0.9099	Unexpected token: "yes"
1273	1.6256
1274	9.3009
1275	25.9391
1276	0.9689
1277	9.8818
1278	10.8932
1279	2.3470
1280	35.5969
1281	13.0093
1282	3.5127
1283	4.5708
1284	6.5880
1285	8.0733
1286	15.7812
1287	3.0778
1288	8.2863
1289	0.3758
1290	25.2532
1291	0.0851
1292	5.8210
1293	2.9807
1294	3.2896
1295	37.7681
1296	13.3273
1297	13.2626
1298	14.1703
1299	1.6946
1300	1.6290
1301	8.5219
1302	16.3777
1303	12.4241
1304	0.3196
1305	0.0548
1306	22.3833
1307	22.0786
1308	0.6505
1309	6.0457
1310	8.5726
1311	7.0068
1312	29.3823
1313	7.3099
1314	5.0299
1315	13.7068
1316	6.6496
1317	99.7142
1318	17.1519
1319	9.3907
1320	0.6448
1321	15.4354
1322	7.3788
1323	9.5537
1324	11.1275
1325	18.5548
1326	10.1697
1327	29.5287
1328	6.3061
1329	1.4729
1330	4.3340
1331	2.4086
1332	19.2781
1333	1.2993
1334	1.8688
1335	1.5066
1336	7.1639
1337	6.1845
1338	5.6876
1339	6.2356
1340	4.5098
1341	3.8047
1342	2.0672
1343	3.3744
1344	6.0586
1345	0.6178
1346	2.1682
1347	21.9523
1348	0.3555
1349	1.2968
1350	11.6103
1351	2.3576
1352	0.5708
1353	5.4929
1354	19.5871
1355	5.7810
1356	18.1224
1357	1.8856
1358	3.4448
1359	3.6561
1360	2.5934
1361	3.8260
1362	1.9036
1363	19.9254
1364	3.3010
1365	0.9673
1366	8.6460
1367	15.0787
1368	5.7296
1369	8.4812
1370	11.9736
1371	0.8058
1372	4.8975
1373	3.1554
1374	11.0730
1375	10.2634
1376	7.7332
1377	6.2419
1378	1.9411
1379	5.4932
1380	45.5613
1381	5.6312
1382	1.7326
1383	19.2917
1384	7.5360
1385	2.6281
1386	8.0032
1387	22.3765
1388	13.8557
1389	6.0730
1390	0.4638
1391	19.4280
1392	8.6215
1393	7.4862
1394	5.3366
1395	12.9753
1396	1.3688
1397	0.8587
1398	6.1935
1399	10.0535
1400	3.6445
1401	6.2783
1402	6.1730
1403	0.3434
1404	8.6119
1405	16.6038
1406	34.9028
1407	17.3857
1408	4.4058
1409	12.3349
1410	3.2057
1411	2.2834
1412	0.8269
1413	0.6198
1414	4.6213
1415	12.5206
1416	0.4220
1417	2.3322
1418	5.8325
1419	3.2602
1420	2.2265
1421	5.3610
1422	1.8844
1423	2.3024
1424	1.9800
1425	6.8741
1426	4.4522
1427	2.1992
1428	0.2099
1429	68.7006
1430	0.3718
1431	2.9763
1432	0.3252
1433	3.6175
1434	6.8587
1435	3.8649
1436	10.3268
1437	2.1223
1438	1.4429
1439	2.3019
1440	0.7818
1441	2.2990
1442	9.5117
1443	1.1355
1444	1.3508
1445	3.7568
1446	0.1757
1447	6.5829
1448	1.4464
1449	0.7848
1450	16.7232
1451	0.0705
1452	7.1497
1453	47.7823
1454	1.6815
1455	5.7852
1456	3.0930
1457	2.5618
1458	1.5077
1459	3.4748
1460	8.1119
1461	2.0393
1462	0.0913
1463	3.3948
1464	0.9698
1465	7.1619
1466	3.1565
1467	3.4820
1468	1.0674
1469	1.7998
1470	5.7507
1471	1.1392
1472	7.7755
1473	5.0196
1474	0.0734
1475	2.2629
1476	1.6938
1477	34.9152
1478	4.8743
1479	3.0587
1480	2.7107
1481	0.2947
1482	0.8787
1483	0.0605
1484	0.7935
1485	2.2780
1486	0.4886
1487	2.4299
1488	6.6028
1489	2.1429
1490	1.3698
1491	0.9657
1492	0.1901
1493	1.0622
1494	1.3339
1495	1.3822
1496	0.2235
1497	0.7731
1498	0.7661
1499	1.2199
1500	0.7783
1501	7.5113
1502	5.9155
1503	6.7761
1504	2.4033
1505	0.9705
1506	3.2441
1507	4.5895
1508	2.3091
1509	35.3037
1510	0.3630
1511	7.2858
1512	36.0623
1513	80.4029
1514	0.9402
1515	1.5624
1516	23.2053
1517	2.6802
1518	2.5549
1519	31.6640
1520	4.0915
1521	0.2030
1522	1.6426
1523	20.0007
1524	5.5934
1525	0.1058
1526	6.5273
1527	1.0371
1528	5.8171
1529	3.1196
1530	10.5710
1531	6.7256
1532	0.6034
1533	5.2799
1534	3.4856
1535	3.2307
1536	5.3040
1537	0.4290
1538	3.3478
1539	3.4340
1540	13.7166
1541	0.7357
1542	8.0502
1543	3.6406
1544	0.4378
1545	7.2783
1546	1.0212
1547	6.3035
1548	11.3400
1549	0.2730
1550	1.1557
1551	1.9606
1552	0.2166
1553	2.5319
1554	5.2457
1555	3.6855
1556	0.1620
1557	0.2064
1558	1.4101
1559	3.9946
1560	0.6724
1561	0.5226
1562	7.0491
1563	0.2856
1564	0.8170
1565	0.7550
1566	0.8706
1567	1.5655
1568	5.7728
1569	5.2827
1570	0.5624
1571	0.0200
1572	1.3262
1573	2.0003
1574	1.6950
1575	2.3063
1576	5.7113	Unexpected token: "no-fly"
1577	0.1441
1578	3.8013
1579	0.0791	Unexpected token: "does"
1580	5.4653
1581	2.7105
1582	0.8082
1583	3.3979
1584	6.8291
1585	1.3797
1586	2.2790
1587	7.7634
1588	7.6911
1589	7.7651
1590	4.3200
1591	3.3642
1592	1.8767
1593	0.3820
1594	1.6992
1595	1.2546
1596	4.2452
1597	2.7864
1598	1.5167
1599	1.1387
1600	4.9060
1601	0.9039
1602	1.1542
1603	1.5930
1604	1.6329
1605	3.0207
1606	2.2241
1607	2.3753
1608	3.4418
1609	20.9955
1610	1.3420
1611	2.8172
1612	4.7890
1613	0.7170
1614	9.9981
1615	1.7966
1616	0.1773
1617	1.6805
1618	5.6627
1619	1.5360
1620	4.2152
1621	10.4898
1622	0.7479
1623	1.6131
1624	1.3406
1625	2.3709
1626	3.5174
1627	0.8691
1628	3.5411	Unexpected token: "vie"
1629	11.1193
1630	4.3378
1631	1.1144
1632	0.3030
1633	0.1237
1634	7.2453
1635	1.8479
1636	0.7464
1637	9.6888
1638	0.6225
1639	2.9560
1640	0.7420
1641	2.5331
1642	1.9066
1643	8.2706
1644	5.7028
1645	3.5774
1646	18.8759
1647	0.6335
1648	0.3611
1649	0.5125
1650	0.6169
1651	1.6306
1652	2.0842
1653	8.6579
1654	12.5224
1655	3.5575
1656	2.2267
1657	6.3856
1658	5.1596
1659	0.4738
1660	0.5068
1661	10.2359
1662	2.3629
1663	3.0858
1664	6.3254
1665	0.6003
1666	4.0565
1667	5.2465
1668	1.2814
1669	1.2785
1670	2.2055
1671	0.1817
1672	0.7627
1673	4.6201
1674	8.1734
1675	1.9146
1676	0.8250
1677	4.3961
1678	4.6752
1679	1.9552
1680	2.7445
1681	1.0363
1682	3.8781
1683	1.3529
1684	3.4953
1685	0.3159
1686	0.7039
1687	3.8544
1688	2.3893
1689	6.9969
1690	3.2599
1691	1.1609
1692	1.5082
1693	1.1562
1694	3.4596
1695	2.5551
1696	1.3090
1697	1.6471
1698	7.3496
1699	1.1458
1700	10.7148
1701	0.8898
1702	0.6381
1703	1.3382
1704	1.9790
1705	8.5010
1706	0.0060
1707	4.1376	Unexpected token: "haunt"
1708	10.0626
1709	4.5641
1710	7.7259
1711	14.3824
1712	0.4470
1713	8.5846
1714	0.5608
1715	0.5736
1716	1.2533
1717	3.6610
1718	0.3168
1719	1.3809
1720	4.2359
1721	1.2617
1722	1.8919
1723	5.7510
1724	5.2081
1725	0.1847
1726	5.6989
1727	2.1415
1728	6.5853
1729	2.2119
1730	4.9584
1731	17.2417
1732	4.8506
1733	3.5944	Unexpected token: "him/her"
1734	4.5361
1735	0.4399
1736	0.5416
1737	0.5731
1738	5.1008
1739	0.9287
1740	0.1259
1741	1.3697
1742	11.9914
1743	5.1862
1744	5.5228
1745	3.3279
1746	7.0520
1747	2.5626
1748	0.1775
1749	0.4091
1750	4.2155
1751	2.0088
1752	0.5518
1753	0.5883
1754	0.5409
1755	7.8845
1756	2.0364
1757	0.0858
1758	2.5090
1759	3.5391
1760	3.5439
1761	1.6187
1762	7.4571
1763	3.1635
1764	2.2103
1765	2.6102
1766	3.0280
1767	101.9334
1768	17.2793
1769	6.5318
1770	9.0575
1771	0.3876
1772	1.8569
1773	1.3429
1774	1.2717
1775	0.3306
1776	8.8159
1777	2.0874
1778	2.5241
1779	0.9098
1780	14.3143
1781	7.4664
1782	2.1337
1783	4.3229
1784	0.9727
1785	6.9423
1786	0.3670
1787	1.0805
1788	1.3541
1789	1.6369
1790	6.4245
1791	5.6125
1792	1.6597
1793	1.8259
1794	5.2305
1795	0.9798
1796	5.5759
1797	4.4659
1798	1.9159
1799	1.4948
1800	2.0601
1801	4.9479
1802	16.0344
1803	4.8575
1804	0.7822
1805	1.4442
1806	4.6844
1807	1.1124
1808	1.8559
1809	1.9333
1810	2.7963
1811	1.0670
1812	2.8128
1813	2.4625
1814	2.5018
1815	1.6734
1816	3.4611
1817	1.9448
1818	3.3253
1819	5.3269
1820	4.6368
1821	18.3580
1822	0.8021
1823	2.4745
1824	2.8989
1825	7.7555
1826	1.0190
1827	3.9294
1828	2.0683
1829	2.1402
1830	1.5640
1831	0.5637
1832	3.9954
1833	3.1592
1834	3.4028
1835	0.4489
1836	2.9819
1837	4.6654
